id,manufacturer,company_location,year_reviewed,bean_origin,bar_name,cocoa_percent,num_ingredients,rating,name_distinct
1466,Shark Mountain,Estados Unidos,2015,Venezuela,Cuyagua,77.0,2.0,2.75,Cuyagua - 77.0%
1450,Shark Mountain,Estados Unidos,2015,Jamaica,Jamaica,72.0,2.0,3.25,Jamaica - 72.0%
1450,Shark Mountain,Estados Unidos,2015,Papua New Guinea,Papua New Guinea,73.0,2.0,3.5,Papua New Guinea - 73.0%
1466,Shark Mountain,Estados Unidos,2015,Dominican Republic,ROIG,74.0,2.0,3.5,ROIG - 74.0%
713,Shark's,Estados Unidos,2011,U.S.A.,"Hawai'i Island, Hilo",73.0,4.0,2.0,"Hawai'i Island, Hilo - 73.0%"
721,Shark's,Estados Unidos,2011,U.S.A.,"Hawai'i Island, Hilo, w/ added cocoa butter",73.0,4.0,2.5,"Hawai'i Island, Hilo, w/ added cocoa butter - 73.0%"
757,Shattell,Perú,2011,Peru,Porcelana,75.0,3.0,3.5,Porcelana - 75.0%
1884,Shattell,Perú,2016,Peru,Tingo Maria,70.0,3.0,3.25,Tingo Maria - 70.0%
1586,Sibu,Costa Rica,2015,Costa Rica,Oro,82.0,3.0,3.25,Oro - 82.0%
1586,Sibu,Costa Rica,2015,Costa Rica,Oscuro,70.0,3.0,3.5,Oscuro - 70.0%
911,Sibu Sura,Estados Unidos,2012,Peru,Peru,70.0,,2.5,Peru - 70.0%
717,Silvio Bessone,Italia,2011,Belize,Maya Belize,67.0,4.0,3.0,Maya Belize - 67.0%
741,Silvio Bessone,Italia,2011,Colombia,"Porcelana, Colombia, Amazonas",68.0,4.0,3.0,"Porcelana, Colombia, Amazonas - 68.0%"
725,Silvio Bessone,Italia,2011,Sao Tome,"Trintade, Sao Tome",65.0,4.0,3.25,"Trintade, Sao Tome - 65.0%"
729,Silvio Bessone,Italia,2011,Brazil,"Bahia, Scavina",60.0,4.0,3.25,"Bahia, Scavina - 60.0%"
1339,Sirene,Canadá,2014,Madagascar,"Somia Plantation, 2012",67.0,3.0,3.75,"Somia Plantation, 2012 - 67.0%"
1339,Sirene,Canadá,2014,Madagascar,"Somia Plantation, 2012",73.0,3.0,3.75,"Somia Plantation, 2012 - 73.0%"
1343,Sirene,Canadá,2014,Ecuador,"Camino Verde P., Balao, Guayas",73.0,3.0,3.75,"Camino Verde P., Balao, Guayas - 73.0%"
1502,Sirene,Canadá,2015,Madagascar,"Somia Plantation, 2012",100.0,1.0,3.0,"Somia Plantation, 2012 - 100.0%"
1506,Sirene,Canadá,2015,Ecuador,"Camino Verde P., Balao, Guayas, 2012",100.0,1.0,3.0,"Camino Verde P., Balao, Guayas, 2012 - 100.0%"
1614,Sirene,Canadá,2015,Guatemala,Lachua w/ cane sugar,73.0,2.0,3.0,Lachua w/ cane sugar - 73.0%
1614,Sirene,Canadá,2015,Guatemala,"Lachua w/ maple sugar, batch 5",73.0,2.0,3.25,"Lachua w/ maple sugar, batch 5 - 73.0%"
1650,Sirene,Canadá,2015,Haiti,Pisa,73.0,2.0,3.25,Pisa - 73.0%
1788,Sirene,Canadá,2016,Bolivia,Wild Bolivia,73.0,2.0,3.5,Wild Bolivia - 73.0%
1856,Sirene,Canadá,2016,Tanzania,Kokoa Kamili Coop,73.0,2.0,3.5,Kokoa Kamili Coop - 73.0%
1860,Sirene,Canadá,2016,Ecuador,"Esmeraldas, Salazar Farm",73.0,2.0,3.75,"Esmeraldas, Salazar Farm - 73.0%"
1996,Sirene,Canadá,2017,Peru,Tingo Maria,73.0,2.0,3.75,Tingo Maria - 73.0%
2652,Sirene,Canadá,2021,Mexico,"Soconusco, Rayen Cacao Co-op",73.0,3.0,3.0,"Soconusco, Rayen Cacao Co-op - 73.0%"
2652,Sirene,Canadá,2021,India,"Anamalai, Pollachi City",73.0,3.0,3.25,"Anamalai, Pollachi City - 73.0%"
1454,Sjolinds,Estados Unidos,2015,Ghana,Ghana,70.0,4.0,2.75,Ghana - 70.0%
1462,Sjolinds,Estados Unidos,2015,Nicaragua,"Nicaragua, lot N510",72.0,3.0,3.0,"Nicaragua, lot N510 - 72.0%"
1626,"Smooth Chocolator, The",Australia,2015,Bolivia,Bolivia,72.0,3.0,2.75,Bolivia - 72.0%
1666,"Smooth Chocolator, The",Australia,2015,Peru,"Maranon, batch 2",67.0,3.0,3.0,"Maranon, batch 2 - 67.0%"
1618,"Smooth Chocolator, The",Australia,2015,Madagascar,Akesson's Estate,65.0,3.0,3.25,Akesson's Estate - 65.0%
1622,"Smooth Chocolator, The",Australia,2015,Madagascar,Akesson's Estate,70.0,3.0,3.5,Akesson's Estate - 70.0%
1662,"Smooth Chocolator, The",Australia,2015,Papua New Guinea,"Papua New Guinea, triple roast, batch 1",65.0,3.0,3.5,"Papua New Guinea, triple roast, batch 1 - 65.0%"
1622,"Smooth Chocolator, The",Australia,2015,Tanzania,Kokoa Kamili,67.0,3.0,3.75,Kokoa Kamili - 67.0%
1622,"Smooth Chocolator, The",Australia,2015,Trinidad,San Juan Estate,70.0,3.0,3.75,San Juan Estate - 70.0%
1666,"Smooth Chocolator, The",Australia,2015,Venezuela,"Chuao, batch 3",70.0,3.0,3.75,"Chuao, batch 3 - 70.0%"
1622,"Smooth Chocolator, The",Australia,2015,Ecuador,Camino Verde,72.0,3.0,4.0,Camino Verde - 72.0%
1864,"Smooth Chocolator, The",Australia,2016,Vietnam,Tien Giang,70.0,3.0,3.0,Tien Giang - 70.0%
1908,"Smooth Chocolator, The",Australia,2016,Guatemala,"Chimelb, Lanquin, Alta Verapaz, b-GUA001",70.0,3.0,3.25,"Chimelb, Lanquin, Alta Verapaz, b-GUA001 - 70.0%"
1740,"Smooth Chocolator, The",Australia,2016,Venezuela,"Guasare, La Sierra de Perija, batch gua001",70.0,3.0,3.75,"Guasare, La Sierra de Perija, batch gua001 - 70.0%"
1756,"Smooth Chocolator, The",Australia,2016,Belize,"Maya Mtn, Moho R., Toledo D.",70.0,3.0,3.75,"Maya Mtn, Moho R., Toledo D. - 70.0%"
1864,"Smooth Chocolator, The",Australia,2016,Australia,Australia,67.0,3.0,3.75,Australia - 67.0%
1740,"Smooth Chocolator, The",Australia,2016,Ecuador,"Porcelana, Sorotaima,Machiques,batch pcl001",70.0,3.0,4.0,"Porcelana, Sorotaima,Machiques,batch pcl001 - 70.0%"
1940,"Smooth Chocolator, The",Australia,2017,Dominican Republic,"Oko Caribe, DOR005",70.0,3.0,3.5,"Oko Caribe, DOR005 - 70.0%"
1952,"Smooth Chocolator, The",Australia,2017,Haiti,"Pisa, batch HA102",70.0,3.0,3.5,"Pisa, batch HA102 - 70.0%"
502,Snake & Butterfly,Estados Unidos,2010,Madagascar,Madagascar,68.0,3.0,3.0,Madagascar - 68.0%
502,Snake & Butterfly,Estados Unidos,2010,Ecuador,Ecuador,68.0,3.0,3.25,Ecuador - 68.0%
693,Snake & Butterfly,Estados Unidos,2011,Ghana,Ghana,67.0,3.0,1.5,Ghana - 67.0%
2112,Soeka,Amsterdam,2018,Sulawesi,Sulawesi,66.0,3.0,3.25,Sulawesi - 66.0%
1968,Soklet,India,2017,India,India,70.0,3.0,2.75,India - 70.0%
1518,Sol Cacao,Estados Unidos,2015,Madagascar,Madagascar,72.0,2.0,3.0,Madagascar - 72.0%
1812,Sol Cacao,Estados Unidos,2016,Ecuador,"Ecuador, Batch 1",70.0,2.0,3.5,"Ecuador, Batch 1 - 70.0%"
1840,Solkiki,Reiuno Unido,2016,Dominican Republic,"Castillo, Hispaniola, unroasted",85.0,2.0,2.75,"Castillo, Hispaniola, unroasted - 85.0%"
1840,Solkiki,Reiuno Unido,2016,Peru,"Maranon, Fortunato No. 4",68.0,2.0,2.75,"Maranon, Fortunato No. 4 - 68.0%"
2366,Solkiki,Reiuno Unido,2019,Philippines,"Kablon Farms, Red Pod, 2018 harvest",70.0,3.0,2.5,"Kablon Farms, Red Pod, 2018 harvest - 70.0%"
1792,Solomons Gold,Nueva Zelanda,2016,Solomon Islands,Solomon Island,70.0,2.0,3.25,Solomon Island - 70.0%
1796,Solomons Gold,Nueva Zelanda,2016,Solomon Islands,Solomon Island w/ nibs,75.0,2.0,3.25,Solomon Island w/ nibs - 75.0%
1157,Solstice,Estados Unidos,2013,Madagascar,Sambirano,70.0,2.0,3.0,Sambirano - 70.0%
1157,Solstice,Estados Unidos,2013,Venezuela,Amazonas,70.0,2.0,3.0,Amazonas - 70.0%
1161,Solstice,Estados Unidos,2013,Bolivia,Bolivia,70.0,2.0,3.25,Bolivia - 70.0%
1161,Solstice,Estados Unidos,2013,Peru,San Martin,70.0,3.0,3.25,San Martin - 70.0%
1161,Solstice,Estados Unidos,2013,Blend,Wasatch,70.0,3.0,3.5,Wasatch - 70.0%
1335,Solstice,Estados Unidos,2014,Uganda,Bundibugyo,70.0,3.0,3.0,Bundibugyo - 70.0%
1992,Solstice,Estados Unidos,2017,Tanzania,Kilombero,70.0,3.0,3.25,Kilombero - 70.0%
2068,Solstice,Estados Unidos,2018,India,Anamalai,70.0,3.0,3.25,Anamalai - 70.0%
2660,Solstice,Estados Unidos,2021,Vietnam,"Dak Nong, Lot 103120",70.0,3.0,3.5,"Dak Nong, Lot 103120 - 70.0%"
377,Soma,Canadá,2009,Dominican Republic,Hispaniola,70.0,3.0,3.0,Hispaniola - 70.0%
387,Soma,Canadá,2009,Dominican Republic,Conacado,70.0,3.0,3.0,Conacado - 70.0%
377,Soma,Canadá,2009,Ghana,Africa,70.0,3.0,3.5,Africa - 70.0%
387,Soma,Canadá,2009,Papua New Guinea,Papua New Guinea,70.0,3.0,3.5,Papua New Guinea - 70.0%
387,Soma,Canadá,2009,Madagascar,Madagascar,70.0,3.0,3.75,Madagascar - 70.0%
387,Soma,Canadá,2009,Venezuela,Ocumare,70.0,3.0,3.75,Ocumare - 70.0%
607,Soma,Canadá,2010,Blend,"Black Science Blend 1, DR, Ecuador, Peru",70.0,3.0,3.75,"Black Science Blend 1, DR, Ecuador, Peru - 70.0%"
676,Soma,Canadá,2011,Grenada,"Grenada, Black Science",70.0,3.0,2.75,"Grenada, Black Science - 70.0%"
676,Soma,Canadá,2011,Bolivia,"Alto Beni, Wild Bolivian",70.0,3.0,3.5,"Alto Beni, Wild Bolivian - 70.0%"
688,Soma,Canadá,2011,Venezuela,Chuao,70.0,3.0,3.5,Chuao - 70.0%
682,Soma,Canadá,2011,Dominican Republic,"Elvesia P., Black Science",70.0,3.0,3.75,"Elvesia P., Black Science - 70.0%"
676,Soma,Canadá,2011,Blend,"Three Amigos(Chuao, Wild Bolivia, D.R.)",70.0,3.0,4.0,"Three Amigos(Chuao, Wild Bolivia, D.R.) - 70.0%"
676,Soma,Canadá,2011,Peru,Peruvian,64.0,3.0,4.0,Peruvian - 64.0%
817,Soma,Canadá,2012,Haiti,Noula Coop,70.0,3.0,3.25,Noula Coop - 70.0%
951,Soma,Canadá,2012,Guatemala,"Cahabon Region, batch Tri1",70.0,3.0,3.5,"Cahabon Region, batch Tri1 - 70.0%"
967,Soma,Canadá,2012,Blend,"Eastern Promises, Mad., Java, PNG, batch EP1",70.0,3.0,3.5,"Eastern Promises, Mad., Java, PNG, batch EP1 - 70.0%"
983,Soma,Canadá,2012,Papua New Guinea,Papua New Guinea,85.0,3.0,3.5,Papua New Guinea - 85.0%
833,Soma,Canadá,2012,U.S.A.,O'ahu Island,70.0,3.0,3.75,O'ahu Island - 70.0%
951,Soma,Canadá,2012,Venezuela,"Carenero Superior, batch CS2",70.0,3.0,3.75,"Carenero Superior, batch CS2 - 70.0%"
867,Soma,Canadá,2012,Blend,"Dual Origins, Sambirano, Elvesia, batch SD06",70.0,3.0,4.0,"Dual Origins, Sambirano, Elvesia, batch SD06 - 70.0%"
867,Soma,Canadá,2012,Blend,"Dancing in Your Head, 5 bean blend",70.0,3.0,4.0,"Dancing in Your Head, 5 bean blend - 70.0%"
1073,Soma,Canadá,2013,Peru,"Apurimac, El Quinacho Co-op",70.0,3.0,2.75,"Apurimac, El Quinacho Co-op - 70.0%"
1030,Soma,Canadá,2013,Indonesia,Java,70.0,3.0,3.25,Java - 70.0%
1077,Soma,Canadá,2013,Blend,Chef's Blend,70.0,3.0,3.25,Chef's Blend - 70.0%
1173,Soma,Canadá,2013,Venezuela,"Orinoco, batch ORI 1",70.0,3.0,3.25,"Orinoco, batch ORI 1 - 70.0%"
1019,Soma,Canadá,2013,Dominican Republic,"Rizek Cacao, batch DR 12",77.0,3.0,3.75,"Rizek Cacao, batch DR 12 - 77.0%"
1073,Soma,Canadá,2013,Trinidad,Sangre Grande P.,70.0,3.0,3.75,Sangre Grande P. - 70.0%
1077,Soma,Canadá,2013,Venezuela,Patanemo,70.0,3.0,3.75,Patanemo - 70.0%
1077,Soma,Canadá,2013,Blend,"Crazy 88, Guat., D.R., Peru, Mad., PNG",88.0,3.0,4.0,"Crazy 88, Guat., D.R., Peru, Mad., PNG - 88.0%"
1077,Soma,Canadá,2013,Venezuela,"Maracaibo, El Vigia",70.0,3.0,4.0,"Maracaibo, El Vigia - 70.0%"
1081,Soma,Canadá,2013,Blend,"Equator, Peru, Dom. Rep",67.0,3.0,4.0,"Equator, Peru, Dom. Rep - 67.0%"
1177,Soma,Canadá,2013,Jamaica,"Bachelor's Hall E., St. Thomas Parish, batch bh1",70.0,3.0,4.0,"Bachelor's Hall E., St. Thomas Parish, batch bh1 - 70.0%"
1307,Soma,Canadá,2014,Nicaragua,La Dalia,70.0,3.0,3.25,La Dalia - 70.0%
1339,Soma,Canadá,2014,Blend,"Little Big Man, Madagascar & Ecuador",70.0,3.0,3.25,"Little Big Man, Madagascar & Ecuador - 70.0%"
1227,Soma,Canadá,2014,Nicaragua,"La Tronca, Matagalpa",70.0,3.0,3.5,"La Tronca, Matagalpa - 70.0%"
1307,Soma,Canadá,2014,Ecuador,"Camino Verde P., Balao, Guayas",80.0,3.0,3.5,"Camino Verde P., Balao, Guayas - 80.0%"
1259,Soma,Canadá,2014,Peru,Maranon Canyon,70.0,3.0,3.75,Maranon Canyon - 70.0%
1307,Soma,Canadá,2014,Vanuatu,"Espiritu Santo, 'Smoke Monster', batch sm1",70.0,3.0,3.75,"Espiritu Santo, 'Smoke Monster', batch sm1 - 70.0%"
1594,Soma,Canadá,2015,Venezuela,CSB Chama,70.0,3.0,3.5,CSB Chama - 70.0%
1594,Soma,Canadá,2015,Venezuela,Porcelana,75.0,3.0,4.0,Porcelana - 75.0%
1832,Soma,Canadá,2016,Ecuador,"Camino Verde, Black S., batch cvu6030.0",70.0,3.0,3.25,"Camino Verde, Black S., batch cvu6030.0 - 70.0%"
1820,Soma,Canadá,2016,Dominican Republic,"Oko Caribe, Duarte P., Collab w Chocosol",62.0,3.0,3.5,"Oko Caribe, Duarte P., Collab w Chocosol - 62.0%"
1820,Soma,Canadá,2016,Madagascar,"Sambirano Valley, Black Science, B-60307.0",70.0,3.0,3.5,"Sambirano Valley, Black Science, B-60307.0 - 70.0%"
1828,Soma,Canadá,2016,Brazil,"Bahia Black, batch bra50722.1",70.0,3.0,3.5,"Bahia Black, batch bra50722.1 - 70.0%"
1828,Soma,Canadá,2016,Nicaragua,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",70.0,3.0,3.75,"Chuno, San Jose de Bocay, Pantasma R.,B.S. - 70.0%"
1828,Soma,Canadá,2016,Blend,"Abstract S. w/ Jamaica nibs,batch abs60323.0",75.0,3.0,3.75,"Abstract S. w/ Jamaica nibs,batch abs60323.0 - 75.0%"
1828,Soma,Canadá,2016,Vietnam,"Tien Giang, Black S., batch VIT60420.0",70.0,3.0,4.0,"Tien Giang, Black S., batch VIT60420.0 - 70.0%"
2016,Soma,Canadá,2017,Fiji,Fiji,70.0,3.0,3.25,Fiji - 70.0%
2016,Soma,Canadá,2017,Colombia,Arauca,70.0,3.0,4.0,Arauca - 70.0%
2068,Soma,Canadá,2018,Haiti,"Pisa, Creole Gardens",70.0,3.0,3.0,"Pisa, Creole Gardens - 70.0%"
2242,Soma,Canadá,2018,Madagascar,"Bejofo, Sambirano V., Akesson E.",70.0,3.0,4.0,"Bejofo, Sambirano V., Akesson E. - 70.0%"
2242,Soma,Canadá,2018,Venezuela,"Choroni, Aragua, Finca Torres Farm",70.0,3.0,4.0,"Choroni, Aragua, Finca Torres Farm - 70.0%"
2680,Soma,Canadá,2021,Blend,Dream Machine (Mad./Dom.Rep./Ecuador),62.0,4.0,3.25,Dream Machine (Mad./Dom.Rep./Ecuador) - 62.0%
2638,Soma,Canadá,2021,Madagascar,"Bejofo, Sambirano V., Akesson, b. 6116-BEJ210324",70.0,3.0,3.5,"Bejofo, Sambirano V., Akesson, b. 6116-BEJ210324 - 70.0%"
2638,Soma,Canadá,2021,Venezuela,"Guasare, Rosario de Perija, b.4279-GUA201123",70.0,3.0,3.5,"Guasare, Rosario de Perija, b.4279-GUA201123 - 70.0%"
2700,Soma,Canadá,2021,Vietnam,"Ben Tre, batch BEN210924 8983",70.0,3.0,4.0,"Ben Tre, batch BEN210924 8983 - 70.0%"
1367,Somerville,Estados Unidos,2014,Nicaragua,Nicaragua,70.0,2.0,3.25,Nicaragua - 70.0%
1395,Somerville,Estados Unidos,2014,U.S.A.,"Hawai'i Island, Big Island",70.0,2.0,3.5,"Hawai'i Island, Big Island - 70.0%"
1932,Soul,Canadá,2017,Dominican Republic,Dominican Republic,70.0,2.0,3.25,Dominican Republic - 70.0%
1936,Soul,Canadá,2017,Ecuador,Ecuador,75.0,2.0,3.25,Ecuador - 75.0%
1936,Soul,Canadá,2017,Papua New Guinea,Papua New Guinea,77.0,2.0,3.25,Papua New Guinea - 77.0%
1936,Soul,Canadá,2017,Madagascar,Madagascar,70.0,2.0,3.5,Madagascar - 70.0%
1936,Soul,Canadá,2017,Venezuela,Venezuela,75.0,2.0,3.5,Venezuela - 75.0%
1940,Soul,Canadá,2017,Tanzania,Tanzania,80.0,2.0,3.5,Tanzania - 80.0%
793,Spagnvola,Estados Unidos,2012,Dominican Republic,AgroCriso Plantation,70.0,4.0,3.0,AgroCriso Plantation - 70.0%
793,Spagnvola,Estados Unidos,2012,Dominican Republic,AgroCriso Plantation,80.0,4.0,3.0,AgroCriso Plantation - 80.0%
793,Spagnvola,Estados Unidos,2012,Dominican Republic,AgroCriso Plantation,75.0,4.0,3.25,AgroCriso Plantation - 75.0%
1434,Spencer,Australia,2014,Vanuatu,Malekula Island,72.0,3.0,2.75,Malekula Island - 72.0%
1792,Spencer,Australia,2016,Dominican Republic,"Dominican Republic, lot D82R",70.0,3.0,3.5,"Dominican Republic, lot D82R - 70.0%"
1792,Spencer,Australia,2016,Ecuador,"Ecuador, lot E432314L",70.0,3.0,3.75,"Ecuador, lot E432314L - 70.0%"
1792,Spencer,Australia,2016,Madagascar,"Madagascar, lot M0403R",70.0,3.0,3.75,"Madagascar, lot M0403R - 70.0%"
1932,Spencer,Estados Unidos,2017,Peru,Peru,70.0,3.0,2.75,Peru - 70.0%
1932,Spencer,Estados Unidos,2017,Ecuador,Ecuador,70.0,3.0,3.5,Ecuador - 70.0%
1932,Spencer,Estados Unidos,2017,Dominican Republic,Dominican Republic,70.0,3.0,3.75,Dominican Republic - 70.0%
2684,Spinnaker,Estados Unidos,2021,Belize,"Maya Mountain, Toledo District, batch 12-1",70.0,2.0,3.25,"Maya Mountain, Toledo District, batch 12-1 - 70.0%"
2684,Spinnaker,Estados Unidos,2021,Madagascar,"Bejofo, Akesson, batch 10-1",70.0,2.0,3.5,"Bejofo, Akesson, batch 10-1 - 70.0%"
2684,Spinnaker,Estados Unidos,2021,Uganda,"Bundibugyo, Semuliki Forest, batch 9-1",70.0,2.0,3.5,"Bundibugyo, Semuliki Forest, batch 9-1 - 70.0%"
1057,Sprungli (Felchlin),Suiza,2013,Bolivia,Alto Beni,70.0,4.0,3.0,Alto Beni - 70.0%
1121,SRSLY,Estados Unidos,2013,Dominican Republic,Dominican Republic,84.0,3.0,2.25,Dominican Republic - 84.0%
1113,SRSLY,Estados Unidos,2013,Dominican Republic,Dominican Republic,70.0,3.0,3.0,Dominican Republic - 70.0%
1634,Starchild,Estados Unidos,2015,Ecuador,"Bolivar, Arriba",70.0,4.0,3.0,"Bolivar, Arriba - 70.0%"
1692,Starchild,Estados Unidos,2015,Dominican Republic,Hispaniola,70.0,4.0,3.0,Hispaniola - 70.0%
1692,Starchild,Estados Unidos,2015,Guatemala,Cacao Verapaz,70.0,4.0,3.0,Cacao Verapaz - 70.0%
1692,Starchild,Estados Unidos,2015,Nicaragua,Rio Tuma,70.0,4.0,3.0,Rio Tuma - 70.0%
1696,Starchild,Estados Unidos,2015,Madagascar,Sambirano Valley,70.0,4.0,3.0,Sambirano Valley - 70.0%
729,Stella (aka Bernrain),Suiza,2011,India,India,72.0,4.0,3.25,India - 72.0%
859,Stella (aka Bernrain),Suiza,2012,Brazil,"Bahia, Agri-Forestal Plantation, 2010",68.0,4.0,2.75,"Bahia, Agri-Forestal Plantation, 2010 - 68.0%"
1291,Stone Grindz,Estados Unidos,2014,Ecuador,"Ecuador, Midnight Dark, batch 600414",84.0,3.0,3.5,"Ecuador, Midnight Dark, batch 600414 - 84.0%"
1291,Stone Grindz,Estados Unidos,2014,Ecuador,"Ecuador, Twilght Dark, batch 500414",70.0,3.0,3.5,"Ecuador, Twilght Dark, batch 500414 - 70.0%"
2012,Stone Grindz,Estados Unidos,2017,Bolivia,"Wild Bolivia, batch 260",70.0,3.0,2.5,"Wild Bolivia, batch 260 - 70.0%"
939,StRita Supreme,Estados Unidos,2012,Philippines,"Samar, East Visayas region",65.0,4.0,2.5,"Samar, East Visayas region - 65.0%"
943,StRita Supreme,Estados Unidos,2012,Philippines,"Samar, East Visayas region",70.0,4.0,2.5,"Samar, East Visayas region - 70.0%"
943,StRita Supreme,Estados Unidos,2012,Philippines,"Samar, East Visayas region",75.0,4.0,2.75,"Samar, East Visayas region - 75.0%"
1157,Sublime Origins,Estados Unidos,2013,Madagascar,Sambirano,67.0,2.0,2.75,Sambirano - 67.0%
1157,Sublime Origins,Estados Unidos,2013,Belize,Moho Valley,78.0,2.0,3.25,Moho Valley - 78.0%
1800,Summerbird,Dinamarca,2016,Peru,Peru,61.0,5.0,2.5,Peru - 61.0%
1800,Summerbird,Dinamarca,2016,Peru,Peru,71.0,5.0,3.0,Peru - 71.0%
1796,Suruca Chocolate,Venezuela,2016,Venezuela,Venezuela,70.0,3.0,2.75,Venezuela - 70.0%
1796,Suruca Chocolate,Venezuela,2016,Venezuela,Venezuela,60.0,3.0,3.0,Venezuela - 60.0%
1618,Svenska Kakaobolaget,Suecia,2015,Sri Lanka,Sri Lanka,70.0,2.0,2.75,Sri Lanka - 70.0%
2434,Svenska Kakaobolaget,Suecia,2019,Tanzania,"Kokoa Kamili, 2017 harvest",74.0,2.0,2.75,"Kokoa Kamili, 2017 harvest - 74.0%"
2634,sweet beans,Estados Unidos,2021,Honduras,Honduras,72.0,3.0,3.0,Honduras - 72.0%
2634,sweet beans,Estados Unidos,2021,Peru,Peru,72.0,3.0,3.0,Peru - 72.0%
2634,sweet beans,Estados Unidos,2021,Uganda,Uganda,77.0,3.0,3.5,Uganda - 77.0%
2634,sweet beans,Estados Unidos,2021,Trinidad,Trinidad,80.0,3.0,3.75,Trinidad - 80.0%
2242,Sweet Escalier,Japón,2018,Peru,San Martin,70.0,5.0,2.5,San Martin - 70.0%
2234,Sweet Escalier,Japón,2018,Tanzania,Tanzania,75.0,3.0,2.75,Tanzania - 75.0%
2234,Sweet Escalier,Japón,2018,Belize,Belize,70.0,5.0,3.0,Belize - 70.0%
2242,Sweet Escalier,Japón,2018,Brazil,"Amazonas, Wild Cacao",70.0,5.0,3.0,"Amazonas, Wild Cacao - 70.0%"
2230,Sweet Escalier,Japón,2018,Venezuela,Chuao,75.0,5.0,3.25,Chuao - 75.0%
2474,Sweetness,Canadá,2020,Mexico,Tabasco,74.0,3.0,3.0,Tabasco - 74.0%
2470,Sweetness,Canadá,2020,Peru,Ucayali,68.0,3.0,3.25,Ucayali - 68.0%
2482,Sweetness,Canadá,2020,Papua New Guinea,Papua New Guinea,73.0,3.0,3.25,Papua New Guinea - 73.0%
761,Szanto Tibor,Hungría,2011,Venezuela,Crudo,70.0,3.0,3.0,Crudo - 70.0%
939,Szanto Tibor,Hungría,2012,Dominican Republic,Santo Domingo,70.0,3.0,3.25,Santo Domingo - 70.0%
939,Szanto Tibor,Hungría,2012,Madagascar,Millot Plantation,70.0,3.0,3.25,Millot Plantation - 70.0%
939,Szanto Tibor,Hungría,2012,Peru,"Ayacucho, ""El Guinacho""",70.0,3.0,3.75,"Ayacucho, ""El Guinacho"" - 70.0%"
1193,Szanto Tibor,Hungría,2013,Nicaragua,Cacao Blanco,70.0,3.0,3.25,Cacao Blanco - 70.0%
1185,Szanto Tibor,Hungría,2013,Madagascar,"Autumn, Primary Harvest, 2012",70.0,3.0,3.5,"Autumn, Primary Harvest, 2012 - 70.0%"
1185,Szanto Tibor,Hungría,2013,Madagascar,"Spring, Secondary Harvest, 2012",70.0,3.0,3.5,"Spring, Secondary Harvest, 2012 - 70.0%"
1263,Szanto Tibor,Hungría,2014,Venezuela,Porcelana,70.0,3.0,3.5,Porcelana - 70.0%
1263,Szanto Tibor,Hungría,2014,Cuba,Baracoa,70.0,3.0,3.75,Baracoa - 70.0%
1668,Szanto Tibor,Hungría,2015,Ecuador,Nacional,70.0,3.0,3.25,Nacional - 70.0%
1704,Szanto Tibor,Hungría,2015,Cuba,Baracoa,88.0,3.0,3.25,Baracoa - 88.0%
1704,Szanto Tibor,Hungría,2015,Madagascar,Ambolikapiky,70.0,3.0,3.25,Ambolikapiky - 70.0%
1708,Szanto Tibor,Hungría,2015,Vietnam,"Ben Tre, Mekong Delta",70.0,3.0,3.25,"Ben Tre, Mekong Delta - 70.0%"
1708,Szanto Tibor,Hungría,2015,Brazil,"Fazenda Sempre Firme, Bahia",70.0,3.0,3.5,"Fazenda Sempre Firme, Bahia - 70.0%"
1704,Szanto Tibor,Hungría,2015,Ecuador,"Winak, Sumaco",70.0,3.0,3.75,"Winak, Sumaco - 70.0%"
1105,Tabal,Estados Unidos,2013,Mexico,"Chiapas, Lacandon Jungle, batch 95",70.0,4.0,2.5,"Chiapas, Lacandon Jungle, batch 95 - 70.0%"
1101,Tabal,Estados Unidos,2013,Costa Rica,"Costa Rica, batch 83",70.0,4.0,2.75,"Costa Rica, batch 83 - 70.0%"
1101,Tabal,Estados Unidos,2013,Dominican Republic,Dominican Republic,70.0,4.0,2.75,Dominican Republic - 70.0%
1105,Tabal,Estados Unidos,2013,Peru,"Peru, batch 96",70.0,4.0,3.0,"Peru, batch 96 - 70.0%"
1680,Tablette (aka Vanillabeans),Japón,2015,Trinidad,Trinidad,77.0,4.0,2.75,Trinidad - 77.0%
1450,Tablette (aka Vanillabeans),Japón,2015,Colombia,Colombia,70.0,5.0,3.0,Colombia - 70.0%
1450,Tablette (aka Vanillabeans),Japón,2015,Papua New Guinea,Papua,62.0,5.0,3.25,Papua - 62.0%
1450,Tablette (aka Vanillabeans),Japón,2015,Vietnam,Vietnam,60.0,5.0,3.25,Vietnam - 60.0%
2286,Tala,Vietnam,2019,Vietnam,Vietnam,70.0,3.0,2.75,Vietnam - 70.0%
2286,Tala,Vietnam,2019,Vietnam,Vietnam,75.0,3.0,3.0,Vietnam - 75.0%
1868,Tan Ban Skrati,Suriname,2016,Suriname,"Paramaribo, batch 20160043-01",70.0,2.0,3.25,"Paramaribo, batch 20160043-01 - 70.0%"
2262,Taste Artisan,Estados Unidos,2019,Venezuela,"Chuao, batch 20170714C",75.0,4.0,3.0,"Chuao, batch 20170714C - 75.0%"
